lat,lon,population
59.905023,16.922181,4
59.913998,16.922700,3
59.931947,16.923739,5
59.958871,16.925300,5
59.967845,16.925821,4
59.985794,16.926864,4
59.994769,16.927386,3
60.012718,16.928431,3
60.129385,16.935255,13
60.138359,16.935783,148
60.147334,16.936310,481
60.156308,16.936838,128
60.165282,16.937367,46
60.174256,16.937895,5
60.192205,16.938954,3
60.219127,16.940544,3
60.228101,16.941074,8
60.237076,16.941605,6
60.246050,16.942137,3
60.335790,16.947469,7
60.416555,16.952296,5
60.425529,16.952835,0
60.443477,16.953912,6
60.452450,16.954451,0
60.479372,16.956071,3
60.551161,16.960405,5
60.560135,16.960949,35
60.569108,16.961492,26
60.578082,16.962036,34
60.587055,16.962581,29
60.596029,16.963125,20
60.605002,16.963671,205
60.613976,16.964216,41
60.622949,16.964762,77
60.631923,16.965308,275
60.640896,16.965855,141
60.649870,16.966401,23
60.757550,16.972991,43
60.766524,16.973543,32
60.820363,16.976859,10
60.999824,16.988007,0
61.188251,16.999870,0
61.206196,17.001008,9
61.233114,17.002719,37
61.242086,17.003289,28
61.251059,17.003861,39
61.260031,17.004432,22
61.277976,17.005577,81
61.286949,17.006149,3
61.322838,17.008444,4
61.340783,17.009593,32
61.349755,17.010169,43
61.358727,17.010745,0
61.412561,17.014207,4
61.493310,17.019426,4
61.520227,17.021173,3
61.529199,17.021756,20
61.538171,17.022339,104
61.547143,17.022923,0
61.556115,17.023507,14
61.565087,17.024092,8
61.583031,17.025262,41
61.592003,17.025848,10
61.600974,17.026434,3
61.609946,17.027020,26
61.636862,17.028782,0
61.654806,17.029958,5
61.735551,17.035272,3
61.753495,17.036457,39
61.762467,17.037050,6
61.771438,17.037644,5
61.780410,17.038237,32
61.789381,17.038832,0
61.816296,17.040617,0
61.834239,17.041809,8
61.843211,17.042406,175
61.852182,17.043003,112
61.861154,17.043601,21
61.870125,17.044199,17
61.879097,17.044797,27
61.888068,17.045396,38
61.897040,17.045995,17
61.906011,17.046594,30
61.932925,17.048395,12
61.959839,17.050200,244
61.968811,17.050802,498
61.977782,17.051405,286
61.986753,17.052008,21
61.995724,17.052612,6
62.004696,17.053216,19
62.013667,17.053820,0
62.022638,17.054425,10
62.031609,17.055030,0
62.040581,17.055635,3
62.049552,17.056241,7
62.264856,17.070908,12
62.273827,17.071524,26
62.282798,17.072141,44
62.291768,17.072758,6
62.309710,17.073994,38
62.318681,17.074612,76
62.327651,17.075231,31
62.336622,17.075850,67
62.354564,17.077090,8
62.372505,17.078331,4
62.399417,17.080197,3
62.408387,17.080819,9
62.444270,17.083314,3
62.489122,17.086442,56
62.498093,17.087068,15
62.516034,17.088323,5
62.542945,17.090209,4
62.551915,17.090839,25
62.560885,17.091468,6
62.569856,17.092099,441
62.578826,17.092729,4
62.686469,17.100332,3
62.695439,17.100968,4
62.991445,17.122216,20
63.000415,17.122867,0
63.188774,17.136653,3
63.197743,17.137314,18
63.305374,17.145289,6
63.314343,17.145956,28
63.323312,17.146624,3
63.861431,17.187580,3
64.103567,17.206588,4
64.596773,17.246474,3
64.605740,17.247214,3
64.614707,17.247955,32
64.623674,17.248696,14
64.874742,17.269672,0
66.013367,17.370529,0
66.022331,17.371362,8
66.031296,17.372196,3
67.689467,17.538419,4
56.816652,16.777638,18
56.825631,16.778064,13
56.834611,16.778489,0
56.843590,16.778915,15
56.861549,16.779768,9
56.870529,16.780195,24
56.879508,16.780622,9
56.888488,16.781049,8
56.897467,16.781476,12
56.906447,16.781904,26
56.915426,16.782332,24
56.924405,16.782760,11
56.933385,16.783189,17
56.942364,16.783617,15
56.969302,16.784905,3
58.082625,16.840161,3
58.091603,16.840624,3
58.145467,16.843404,0
58.163422,16.844333,10
58.172400,16.844798,12
58.181377,16.845263,52
58.199332,16.846194,3
58.226264,16.847593,4
58.262173,16.849462,3
58.271150,16.849930,8
58.289104,16.850867,10
58.307058,16.851805,0
58.316036,16.852274,0
58.325013,16.852744,10
58.333990,16.853214,4
58.387852,16.856039,7
58.405806,16.856983,3
58.468645,16.860297,3
58.477622,16.860771,0
58.486599,16.861246,27
58.495575,16.861721,14
58.612273,16.867924,3
58.630226,16.868882,7
58.639203,16.869362,4
58.657156,16.870323,5
58.666133,16.870803,8
58.675109,16.871284,4
58.684086,16.871765,7
58.693063,16.872247,26
58.702039,16.872729,0
58.719992,16.873693,7
58.728969,16.874176,449
58.737945,16.874659,359
58.746921,16.875142,0
58.755898,16.875625,3
58.764874,16.876109,16
58.782827,16.877078,0
58.800780,16.878048,3
58.809756,16.878533,0
58.818732,16.879019,18
58.827709,16.879504,12
58.836685,16.879991,12
58.845661,16.880477,6
58.854638,16.880964,67
58.863614,16.881451,40
58.872590,16.881939,12
58.881566,16.882426,33
58.890543,16.882914,9
58.908495,16.883891,6
58.917471,16.884380,9
58.935423,16.885359,5
58.944400,16.885849,8
58.953376,16.886339,7
58.962352,16.886829,5
58.998256,16.888794,14
59.025184,16.890270,6
59.043136,16.891256,12
59.061088,16.892244,5
59.070064,16.892738,0
59.141871,16.896701,6
59.150846,16.897198,0
59.168798,16.898192,3
59.177774,16.898690,0
59.186750,16.899188,3
59.231628,16.901683,3
59.240604,16.902182,4
59.249579,16.902683,4
59.258555,16.903183,9
59.276506,16.904185,4
59.285482,16.904686,0
59.294457,16.905188,12
59.303433,16.905690,3
59.321384,16.906695,4
59.330359,16.907198,3
59.339335,16.907702,7
59.348310,16.908205,258
59.357286,16.908709,192
59.375237,16.909718,13
59.384212,16.910223,16
59.402163,16.911233,15
59.411138,16.911739,17
59.420114,16.912245,30
59.429089,16.912752,13
59.438064,16.913258,8
59.572692,16.920897,16
59.581667,16.921409,43
59.590643,16.921921,10
59.599618,16.922434,7
59.608593,16.922947,22
59.617568,16.923460,41
59.635518,16.924487,3
59.644493,16.925001,8
59.662443,16.926030,3
59.671418,16.926545,7
59.680393,16.927060,10
59.689368,16.927576,18
59.698342,16.928092,10
59.734242,16.930159,19
59.752192,16.931195,20
59.761166,16.931713,100
59.770141,16.932232,312
59.779116,16.932751,7
59.797065,16.933789,9
59.806040,16.934309,9
59.815015,16.934830,6
59.823990,16.935350,16
59.850914,16.936914,3
59.877838,16.938480,0
59.913736,16.940574,11
59.922710,16.941098,17
59.931685,16.941622,4
59.940659,16.942147,10
59.958608,16.943198,10
59.976557,16.944250,14
60.021429,16.946886,13
60.030404,16.947414,34
60.120147,16.952714,0
60.129121,16.953246,3
60.138095,16.953778,4
60.147069,16.954310,5
60.156043,16.954843,8
60.165018,16.955376,3
60.191940,16.956978,16
60.200914,16.957513,3
60.209888,16.958048,5
60.218862,16.958583,3
60.227836,16.959118,37
60.236810,16.959654,9
60.245784,16.960191,19
60.254758,16.960727,10
60.326550,16.965032,7
60.398340,16.969360,23
60.416288,16.970445,13
60.425262,16.970988,7
60.434235,16.971532,0
60.443209,16.972075,3
60.577813,16.980275,6
60.586786,16.980825,26
60.595760,16.981374,76
60.604733,16.981925,137
60.613707,16.982475,136
60.622680,16.983026,210
60.631653,16.983577,530
60.640627,16.984129,351
60.649600,16.984681,36
60.658573,16.985233,18
60.820091,16.995236,4
60.918794,17.001406,7
60.927767,17.001969,3
61.196948,17.019034,9
61.223865,17.020759,3
61.232837,17.021335,8
61.241810,17.021911,106
61.250782,17.022488,21
61.268727,17.023642,12
61.277699,17.024219,13
61.286672,17.024797,33
61.295644,17.025376,22
61.322561,17.027113,29
61.331533,17.027693,57
61.340505,17.028274,16
61.349478,17.028854,66
61.475087,17.037024,0
61.528919,17.040549,7
61.537891,17.041138,34
61.546863,17.041727,31
61.555835,17.042316,28
61.564807,17.042906,10
61.573778,17.043497,3
61.582750,17.044087,3
61.591722,17.044678,77
61.600694,17.045270,430
61.609666,17.045862,122
61.618637,17.046454,6
61.654524,17.048827,3
61.699383,17.051803,0
61.726298,17.053593,0
61.735269,17.054190,21
61.744241,17.054788,55
61.753213,17.055386,48
61.762184,17.055985,3
61.771156,17.056584,11
61.780127,17.057183,13
61.807042,17.058984,0
61.816013,17.059585,0
61.842927,17.061391,43
61.851899,17.061993,163
61.860870,17.062596,4
61.878813,17.063804,7
61.887784,17.064408,53
61.896756,17.065013,3
61.932641,17.067435,53
61.941612,17.068042,49
61.950583,17.068649,18
61.959554,17.069257,13
61.968526,17.069865,19
61.977497,17.070473,254
61.986468,17.071082,17
61.995439,17.071691,26
62.004410,17.072300,21
62.013382,17.072910,3
62.022353,17.073521,20
62.031324,17.074132,4
62.210743,17.086434,8
62.246626,17.088914,5
62.255597,17.089536,11
62.264568,17.090157,3
62.273538,17.090779,6
62.282509,17.091402,34
62.291480,17.092025,5
62.300450,17.092648,5
62.309421,17.093271,36
62.318392,17.093896,10
62.327362,17.094520,41
62.336333,17.095145,25
62.345303,17.095771,47
62.354274,17.096396,32
62.363245,17.097023,4
62.372215,17.097649,26
62.399127,17.099532,3
62.408097,17.100160,18
62.417068,17.100789,10
62.435009,17.102048,4
62.443979,17.102678,20
62.479861,17.105203,7
62.488831,17.105835,37
62.497801,17.106467,0
62.515742,17.107734,9
62.533683,17.109002,0
62.542653,17.109637,14
62.551623,17.110273,9
62.560593,17.110908,42
62.569564,17.111544,182
62.973209,17.140627,5
62.991148,17.141941,14
63.179504,17.155845,3
63.188474,17.156512,13
63.197443,17.157180,13
63.233319,17.159855,3
63.242289,17.160525,3
63.296103,17.164555,3
63.305072,17.165228,3
63.314041,17.165902,10
64.363311,17.248121,3
64.372278,17.248854,0
64.623355,17.269594,3
64.883385,17.291529,0
64.919251,17.294591,3
65.654436,17.359433,0
56.807438,16.793584,13
56.825397,16.794442,23
56.834376,16.794872,59
56.843356,16.795302,4
56.879273,16.797024,4
56.888253,16.797455,14
56.897232,16.797886,3
56.933149,16.799614,14
56.942129,16.800047,3
56.951108,16.800480,14
56.960087,16.800913,8
56.978046,16.801780,6
56.996004,16.802648,0
58.181130,16.862260,5
58.252948,16.866025,0
58.261925,16.866497,6
58.270902,16.866970,3
58.279879,16.867442,0
58.288856,16.867915,0
58.306810,16.868861,3
58.315787,16.869335,14
58.324764,16.869809,5
58.342719,16.870758,3
58.360672,16.871708,0
58.396580,16.873611,3
58.405557,16.874088,3
58.468395,16.877432,11
58.477372,16.877911,11
58.486349,16.878390,10
58.495325,16.878869,15
58.504302,16.879349,6
58.612022,16.885129,5
58.629975,16.886096,27
58.638952,16.886581,10
58.665881,16.888035,7
58.683834,16.889006,4
58.692811,16.889492,15
58.701787,16.889978,5
58.719740,16.890951,29
58.728716,16.891438,84
58.737693,16.891926,26
58.746669,16.892413,4
58.755645,16.892901,4
58.764622,16.893390,18
58.782574,16.894367,0
58.791551,16.894856,9
58.800527,16.895346,0
58.818479,16.896326,25
58.836432,16.897307,15
58.854384,16.898289,44
58.863360,16.898781,78
58.872336,16.899273,12
58.881313,16.899765,20
58.890289,16.900257,8
58.899265,16.900750,3
58.908241,16.901243,0
58.953121,16.903713,0
58.998001,16.906191,3
59.024929,16.907681,5
59.033905,16.908179,3
59.060832,16.909672,0
59.069808,16.910171,3
59.105711,16.912168,3
59.123663,16.913169,6
59.132639,16.913670,9
59.168541,16.915676,0
59.204444,16.917687,4
59.231371,16.919198,3
59.240346,16.919703,7
59.258297,16.920713,0
59.267273,16.921218,3
59.303175,16.923243,0
59.321126,16.924257,3
59.348052,16.925781,8
59.357027,16.926289,55
59.366003,16.926798,11
59.374978,16.927307,29
59.383953,16.927817,26
59.392929,16.928327,34
59.401904,16.928837,26
59.410879,16.929347,3
59.419854,16.929858,11
59.428830,16.930369,10
59.437805,16.930880,5
59.572432,16.938590,19
59.581407,16.939106,6
59.590382,16.939623,7
59.599357,16.940140,32
59.608332,16.940658,9
59.617307,16.941176,771
59.635256,16.942212,9
59.644231,16.942731,81
59.653206,16.943250,6
59.662181,16.943770,15
59.671156,16.944289,7
59.680131,16.944809,16
59.689106,16.945330,15
59.698080,16.945851,12
59.725005,16.947415,37
59.733979,16.947937,31
59.742954,16.948459,62
59.760904,16.949505,11
59.769878,16.950028,19
59.778853,16.950552,8
59.805777,16.952125,10
59.814752,16.952650,6
59.859625,16.955280,16
59.868599,16.955807,10
59.877574,16.956334,5
59.886548,16.956862,23
59.895523,16.957390,11
59.913471,16.958447,78
59.922446,16.958976,603
59.931420,16.959505,486
59.940395,16.960035,10
59.949369,16.960565,7
59.958344,16.961095,43
59.967318,16.961626,21
59.976292,16.962157,8
59.985267,16.962688,5
59.994241,16.963220,13
60.012190,16.964284,0
60.021164,16.964817,22
60.030138,16.965350,11
60.048087,16.966417,0
60.057061,16.966951,3
60.164751,16.973386,24
60.263464,16.979328,3
60.326281,16.983131,21
60.335255,16.983675,40
60.362176,16.985311,5
60.371150,16.985857,44
60.380123,16.986404,60
60.389097,16.986951,107
60.398071,16.987498,88
60.407044,16.988045,12
60.416018,16.988593,6
60.469860,16.991887,3
60.586515,16.999068,27
60.613435,17.000734,4
60.622408,17.001290,179
60.631381,17.001846,2096
60.640355,17.002403,575
60.649328,17.002960,201
60.658301,17.003517,124
60.819817,17.013612,0
60.891600,17.018136,25
60.900573,17.018703,32
60.909546,17.019271,37
60.918519,17.019839,118
60.927492,17.020407,46
60.936465,17.020975,10
61.196669,17.037629,4
61.223586,17.039370,13
61.232559,17.039951,8
61.241531,17.040532,9
61.268448,17.042279,26
61.277420,17.042862,15
61.286392,17.043445,216
61.295364,17.044029,1401
61.304337,17.044613,818
61.313309,17.045198,0
61.322281,17.045782,44
61.331253,17.046368,16
61.349197,17.047539,27
61.465834,17.055193,3
61.519665,17.058748,34
61.528637,17.059341,19
61.537608,17.059936,14
61.546580,17.060530,3
61.555552,17.061125,19
61.564524,17.061721,4
61.573496,17.062316,8
61.591439,17.063509,60
61.600411,17.064106,99
61.609382,17.064703,12
61.618354,17.065301,47
61.627326,17.065899,416
61.636297,17.066498,961
61.645269,17.067097,206
61.681155,17.069497,3
61.690127,17.070098,31
61.699099,17.070699,160
61.708070,17.071301,65
61.726013,17.072505,54
61.734985,17.073108,56
61.743956,17.073712,19
61.752928,17.074315,29
61.761899,17.074919,45
61.770870,17.075524,7
61.842641,17.080375,3
61.887498,17.083420,8
61.896469,17.084030,26
61.923383,17.085863,5
61.932354,17.086475,0
61.950296,17.087700,6
61.959267,17.088313,9
61.968238,17.088927,15
61.977209,17.089541,35
61.986180,17.090155,23
61.995151,17.090770,8
62.013094,17.092001,38
62.022065,17.092617,35
62.031036,17.093233,46
62.057948,17.095085,0
62.219423,17.106274,16
62.237365,17.107525,0
62.255306,17.108779,4
62.264276,17.109406,7
62.273247,17.110034,9
62.282218,17.110662,9
62.300159,17.111919,23
62.309129,17.112549,4
62.353982,17.115702,5
62.362952,17.116334,23
62.371923,17.116967,82
62.380893,17.117600,16
62.389864,17.118233,11
62.407804,17.119501,22
62.416775,17.120135,3
62.425745,17.120770,18
62.434715,17.121406,0
62.443686,17.122042,25
62.452656,17.122678,9
62.461626,17.123315,11
62.470597,17.123952,37
62.479567,17.124590,27
62.488537,17.125228,30
62.497507,17.125866,14
62.506478,17.126505,5
62.515448,17.127144,25
62.533388,17.128424,50
62.542358,17.129065,3
62.551328,17.129706,82
62.560299,17.130348,51
62.685879,17.139376,0
62.981878,17.161002,8
63.179202,17.175697,3
63.197140,17.177044,9
63.206109,17.177719,17
63.215078,17.178393,3
63.224047,17.179069,6
63.233016,17.179744,46
63.241985,17.180420,36
63.250954,17.181097,130
63.259923,17.181774,19
63.268892,17.182452,7
63.286830,17.183808,3
63.295799,17.184487,8
63.304768,17.185167,5
63.313736,17.185847,0
63.995328,17.238952,8
64.362992,17.268821,3
56.825160,16.810821,8
56.834140,16.811254,16
56.843119,16.811688,14
56.852098,16.812122,18
56.861078,16.812556,17
56.870057,16.812991,3
56.879036,16.813426,25
56.888016,16.813861,6
56.905974,16.814732,14
56.932912,16.816040,3
56.941891,16.816476,4
56.950870,16.816913,3
56.959849,16.817350,0
56.968829,16.817788,0
56.977808,16.818225,8
56.986787,16.818663,3
56.995766,16.819101,10
57.004745,16.819539,3
57.013724,16.819978,6
57.022703,16.820417,3
57.031682,16.820856,3
58.180881,16.879256,4
58.234744,16.882104,4
58.261675,16.883532,0
58.270652,16.884009,0
58.306560,16.885918,3
58.315537,16.886396,12
58.324514,16.886874,4
58.342468,16.887832,5
58.351445,16.888311,0
58.360422,16.888791,4
58.468143,16.894567,3
58.477120,16.895050,5
58.486097,16.895534,26
58.495073,16.896017,3
58.504050,16.896501,3
58.513027,16.896986,3
58.602792,16.901846,9
58.611769,16.902334,48
58.620745,16.902822,15
58.629722,16.903310,44
58.638698,16.903799,36
58.647675,16.904288,3
58.656651,16.904777,5
58.665627,16.905266,0
58.692556,16.906736,5
58.701533,16.907227,13
58.710509,16.907718,3
58.728462,16.908701,605
58.737438,16.909193,17
58.746414,16.909685,15
58.755391,16.910177,10
58.764367,16.910670,3
58.809248,16.913138,0
58.818224,16.913633,16
58.836176,16.914623,15
58.845152,16.915118,16
58.854128,16.915614,12
58.863104,16.916110,11
58.881057,16.917103,4
58.890033,16.917600,3
58.899009,16.918097,9
58.907985,16.918595,6
58.970816,16.922087,16
58.979792,16.922587,9
59.006720,16.924089,3
59.015696,16.924590,18
59.024671,16.925092,7
59.033647,16.925593,3
59.042623,16.926096,3
59.051599,16.926598,7
59.060575,16.927101,3
59.069550,16.927604,4
59.096477,16.929115,15
59.105453,16.929620,6
59.123404,16.930629,9
59.132380,16.931135,5
59.141356,16.931640,3
59.204185,16.935188,3
59.213160,16.935696,3
59.231111,16.936714,17
59.240087,16.937223,11
59.249062,16.937732,18
59.258037,16.938242,3
59.284964,16.939773,9
59.302914,16.940795,4
59.311890,16.941307,3
59.356766,16.943869,0
59.365742,16.944383,7
59.374717,16.944897,39
59.383692,16.945411,58
59.392667,16.945925,160
59.401642,16.946440,11
59.437543,16.948502,57
59.446518,16.949019,9
59.554219,16.955240,9
59.563194,16.955761,3
59.572168,16.956282,16
59.581143,16.956803,27
59.590118,16.957325,31
59.599093,16.957847,3
59.608068,16.958369,36
59.617043,16.958891,167
59.626018,16.959414,8
59.634993,16.959937,32
59.643967,16.960461,19
59.652942,16.960985,36
59.661917,16.961509,3
59.679866,16.962558,7
59.688841,16.963083,38
59.697816,16.963609,3
59.706791,16.964135,11
59.715765,16.964661,32
59.724740,16.965187,17
59.751664,16.966769,3
59.769613,16.967825,24
59.778588,16.968353,4
59.787562,16.968882,16
59.796537,16.969411,14
59.805511,16.969940,5
59.868333,16.973656,3
59.886282,16.974721,14
59.913205,16.976320,43
59.922179,16.976854,364
59.931153,16.977388,4
59.940128,16.977923,8
59.949102,16.978457,7
59.958076,16.978992,12
59.967051,16.979528,7
59.984999,16.980600,19
59.993973,16.981137,10
60.011922,16.982211,4
60.020896,16.982748,4
60.029870,16.983286,20
60.038844,16.983824,100
60.047819,16.984363,5
60.056793,16.984902,7
60.065767,16.985441,13
60.110637,16.988142,5
60.119611,16.988683,21
60.128585,16.989225,14
60.137559,16.989767,3
60.155507,16.990852,13
60.164481,16.991395,7
60.334983,17.001778,14
60.343957,17.002328,3
60.352931,17.002878,10
60.361904,17.003429,48
60.370878,17.003980,39
60.379852,17.004532,524
60.388825,17.005083,333
60.397799,17.005635,27
60.469587,17.010065,0
60.478560,17.010620,3
60.631107,17.020114,467
60.640080,17.020676,435
60.649053,17.021238,130
60.658026,17.021801,171
60.675972,17.022927,0
60.738784,17.026879,4
60.819540,17.031987,3
60.891323,17.036553,30
60.900296,17.037125,68
60.909268,17.037698,31
60.918241,17.038271,509
60.927214,17.038844,99
60.936187,17.039418,4
61.187416,17.055639,3
61.205361,17.056809,35
61.214333,17.057394,4
61.268166,17.060916,26
61.286110,17.062093,1389
61.295082,17.062682,3322
61.304054,17.063271,788
61.313026,17.063861,614
61.321998,17.064451,255
61.330970,17.065042,14
61.339943,17.065633,14
61.348915,17.066224,24
61.519380,17.077534,17
61.528352,17.078134,3
61.537323,17.078733,3
61.591153,17.082339,11
